character_name,equipment_set,wins,losses,winrate,is_boss
Xunyu,7891,20,15,57.14285714285714,False
Xunyu,Arasaka,25,13,65.78947368421053,False
Xunyu,Bamboo,21,17,55.26315789473685,False
Xunyu,Cloud,16,15,51.61290322580645,False
Xunyu,Cosmic,18,11,62.06896551724138,False
Xunyu,Dawn,18,7,72.0,False
Xunyu,Flute,21,11,65.625,False
Xunyu,Freight,16,8,66.66666666666666,False
Xunyu,Grassland,7,13,35.0,False
Xunyu,KangTao,24,7,77.41935483870968,False
Xunyu,Liquidation,23,12,65.71428571428571,False
Xunyu,Militech,13,9,59.09090909090909,False
Xunyu,NUSA,19,15,55.88235294117647,False
Xunyu,Newspaper,17,16,51.515151515151516,False
Xunyu,OldRusty,27,7,79.41176470588235,False
Xunyu,Purplestar,19,12,61.29032258064516,False
Xunyu,Rainbow,16,11,59.25925925925925,False
Xunyu,Rose,14,13,51.85185185185185,False
Xunyu,Runic,15,13,53.57142857142857,False
Xunyu,Snowflake,22,7,75.86206896551724,False
Xunyu,Sovereign,28,16,63.63636363636363,False
Xunyu,Tigris,15,11,57.692307692307686,False
Yuri,1987,25,9,73.52941176470588,False
Yuri,7891,16,14,53.333333333333336,False
Yuri,Arasaka,22,10,68.75,False
Yuri,Bamboo,14,12,53.84615384615385,False
Yuri,Cloud,18,5,78.26086956521739,False
Yuri,Cosmic,14,19,42.42424242424242,False
Yuri,Dawn,19,21,47.5,False
Yuri,Flute,16,13,55.172413793103445,False
Yuri,Freight,16,16,50.0,False
Yuri,Grassland,14,14,50.0,False
Yuri,KangTao,18,9,66.66666666666666,False
Yuri,Liquidation,16,17,48.484848484848484,False
Yuri,Militech,13,10,56.52173913043478,False
Yuri,NUSA,11,14,44.0,False
Yuri,Newspaper,20,12,62.5,False
Yuri,OldRusty,13,12,52.0,False
Yuri,Purplestar,25,15,62.5,False
Yuri,Rainbow,13,12,52.0,False
Yuri,Rose,21,11,65.625,False
Yuri,Runic,19,12,61.29032258064516,False
Yuri,Snowflake,21,12,63.63636363636363,False
Yuri,Sovereign,27,12,69.23076923076923,False
Yuri,Tigris,18,13,58.06451612903226,False
ZedAN,1987,10,12,45.45454545454545,False
ZedAN,7891,22,17,56.41025641025641,False
ZedAN,Arasaka,17,11,60.71428571428571,False
ZedAN,Bamboo,14,17,45.16129032258064,False
ZedAN,Cloud,17,12,58.620689655172406,False
ZedAN,Cosmic,13,10,56.52173913043478,False
ZedAN,Dawn,23,14,62.16216216216216,False
ZedAN,Flute,11,19,36.666666666666664,False
ZedAN,Freight,16,17,48.484848484848484,False
ZedAN,Grassland,16,16,50.0,False
ZedAN,KangTao,18,18,50.0,False
ZedAN,Liquidation,15,18,45.45454545454545,False
ZedAN,Militech,11,14,44.0,False
ZedAN,NUSA,21,19,52.5,False
ZedAN,Newspaper,14,17,45.16129032258064,False
ZedAN,OldRusty,12,21,36.36363636363637,False
ZedAN,Purplestar,12,14,46.15384615384615,False
ZedAN,Rainbow,6,26,18.75,False
ZedAN,Rose,16,13,55.172413793103445,False
ZedAN,Runic,11,16,40.74074074074074,False
ZedAN,Snowflake,10,15,40.0,False
ZedAN,Sovereign,16,12,57.14285714285714,False
ZedAN,Tigris,15,16,48.38709677419355,False
Zed,1987,12,17,41.37931034482759,False
Zed,7891,16,21,43.24324324324324,False
Zed,Arasaka,16,11,59.25925925925925,False
Zed,Bamboo,19,18,51.35135135135135,False
Zed,Cloud,15,10,60.0,False
Zed,Cosmic,15,15,50.0,False
Zed,Dawn,17,16,51.515151515151516,False
Zed,Flute,21,17,55.26315789473685,False
Zed,Freight,23,12,65.71428571428571,False
Zed,Grassland,14,18,43.75,False
Zed,KangTao,18,17,51.42857142857142,False
Zed,Liquidation,8,14,36.36363636363637,False
Zed,Militech,13,22,37.142857142857146,False
Zed,NUSA,10,14,41.66666666666667,False
Zed,Newspaper,8,23,25.806451612903224,False
Zed,OldRusty,14,15,48.275862068965516,False
Zed,Purplestar,16,15,51.61290322580645,False
Zed,Rainbow,7,20,25.925925925925924,False
Zed,Rose,12,18,40.0,False
Zed,Runic,12,12,50.0,False
Zed,Snowflake,18,11,62.06896551724138,False
Zed,Sovereign,22,15,59.45945945945946,False
Zed,Tigris,19,16,54.285714285714285,False
Zhen,1987,18,9,66.66666666666666,False
Zhen,7891,10,13,43.47826086956522,False
Zhen,Arasaka,21,14,60.0,False
Zhen,Bamboo,15,18,45.45454545454545,False
Zhen,Cloud,12,18,40.0,False
Zhen,Cosmic,11,9,55.00000000000001,False
Zhen,Dawn,17,13,56.666666666666664,False
Zhen,Flute,15,15,50.0,False
Zhen,Freight,22,18,55.00000000000001,False
Zhen,Grassland,15,17,46.875,False
Zhen,KangTao,15,20,42.857142857142854,False
Zhen,Liquidation,17,13,56.666666666666664,False
Zhen,Militech,15,16,48.38709677419355,False
Zhen,NUSA,17,14,54.83870967741935,False
Zhen,Newspaper,17,22,43.58974358974359,False
Zhen,OldRusty,15,18,45.45454545454545,False
Zhen,Purplestar,16,15,51.61290322580645,False
Zhen,Rainbow,21,25,45.65217391304348,False
Zhen,Rose,10,11,47.61904761904761,False
Zhen,Runic,19,10,65.51724137931035,False
Zhen,Snowflake,14,19,42.42424242424242,False
Zhen,Sovereign,14,13,51.85185185185185,False
Zhen,Tigris,13,16,44.827586206896555,False
Zyl,1987,13,11,54.166666666666664,False
Zyl,7891,11,18,37.93103448275862,False
Zyl,Arasaka,18,18,50.0,False
Zyl,Bamboo,21,16,56.75675675675676,False
Zyl,Cloud,16,24,40.0,False
Zyl,Cosmic,12,13,48.0,False
Zyl,Dawn,20,16,55.55555555555556,False
Zyl,Flute,13,19,40.625,False
Zyl,Freight,15,18,45.45454545454545,False
Zyl,Grassland,18,15,54.54545454545454,False
Zyl,KangTao,17,13,56.666666666666664,False
Zyl,Liquidation,19,11,63.33333333333333,False
Zyl,Militech,15,18,45.45454545454545,False
Zyl,NUSA,21,14,60.0,False
Zyl,Newspaper,18,12,60.0,False
Zyl,OldRusty,20,11,64.51612903225806,False
Zyl,Purplestar,16,13,55.172413793103445,False
Zyl,Rainbow,12,21,36.36363636363637,False
Zyl,Rose,14,18,43.75,False
Zyl,Runic,22,12,64.70588235294117,False
Zyl,Snowflake,16,16,50.0,False
Zyl,Sovereign,22,17,56.41025641025641,False
Zyl,Tigris,17,15,53.125,False
